user_id,created_at,hashtags,retweet_count,favorite_count,user_name,user_friends_count,user_followers_count,user_location,user_tweet_count,place,geo,tweets,happiness_index,nlppred,exclamation_number,length,question_number,uppercase_ratio
844440822.0,2017/11/14 21:01,[],0,0,Brian Darling,263,354,Los Angeles CA,7197,None,None,@Scavino45 @POTUS @realDonaldTrump Feel free to stay there for another 3 years.  By the way.  Another mass shooting�?https://t.co/dl4dvGpp9D,-2,-1,0,141,1,0.0921985815603
297014780.0,2017/11/14 21:00,[],1,5,Grant Harvey,678,3814,Los Angeles,4179,None,None,"""It was at an elementary school again"" is a sentence that should've never been spoken. But now it has been... Anoth�?https://t.co/x6x3Gnx8YW",-1,-1,0,141,1,0.0425531914894
19085843.0,2017/11/14 21:00,[],0,3,T.J. Chambers,933,4858,"Hollywood, CA",24770,None,None,"""Was about to tweet a pleasant thought but then I read about the mass shooting"" is something I guess we can just pe�?https://t.co/1KbgIoud1X",-1,-1,0,141,1,0.0425531914894
43204555.0,2017/11/14 21:00,[],0,0,Kahil Nettleton,117,50,"Sherman Oaks, CA",5999,None,None,Another mass shooting starting with domestic violence where a semi-auto rifle. This time it involves a school full�?https://t.co/zHs3ujEB5L,-1,-1,0,140,1,0.0428571428571
42695406.0,2017/11/14 20:53,[u'Tehamashooting'],0,0,Jim Fath,176,478,"Los Angeles, CA",6034,None,None,Domestic assault that turned into a mass school shooting. Now THAT's American fusion. #Tehamashooting,-1,-1,0,101,0,0.0792079207921
7.47e+17,2017/11/14 20:53,[],48,50,JanelleGunSense,177,252,"Los Angeles, CA",882,None,None,"Another mass shooting, this time at an ELEMENTARY SCHOOL in Tehama County in No. California. How many must die befo�?https://t.co/ulUFpSjmjC",-2,-1,0,141,1,0.184397163121
42820764.0,2017/11/14 20:51,[],0,1,sarabeth,315,557,"Los Angeles, CA",17682,None,None,"another day, another shooting. repeat after me: this is not normal. stop normalizing mass shootings. it's not normal.",-2,1,0,117,0,0.0
212568464.0,2017/11/14 20:51,[],4,14,Charles Marlowe,1279,10566,"Santa Monica, CA",18519,None,None,Mass shooting in leftist run California where gun laws are the most restrictive. The bleeding heart liberals are al�?https://t.co/JTlIiA6qOT,-1,-1,0,141,1,0.063829787234
9.21e+17,2017/11/14 20:43,[],0,0,UpInHollywood,759,174,"West Hollywood, CA",3225,None,None,"@Lawsonbulk @lhfang Humph?  Not to worry, confident @DLoesch planning another mass shooting to pick up slack. Evil�?https://t.co/ioI1DxNWeb",-2,-1,0,140,2,0.0714285714286
7.22e+17,2017/11/14 20:43,[],1,1,Christian Sautter,217,50,"Hollywood, Los Angeles",211,None,None,@SenSchumer Tuesday USA. Sessions bullshits Congress again. Another mass shooting at a school. And @GOP tries to ki�?https://t.co/yFS6VvFGzg,-2,-1,0,141,1,0.127659574468
181619840.0,2017/11/14 20:42,[],0,3,Brit,749,598,"Los Angeles, CA",36953,None,None,California has the strictest gun laws in the country and they didn’t even stop the mass shooting in Northern Califo�?https://t.co/iiS0kUhjP8,-2,-1,0,143,1,0.041958041958
181619840.0,2017/11/14 20:42,[],0,0,Brit,749,598,"Los Angeles, CA",36953,None,None,"Another horrific mass shooting &amp; you can be certain of one thing: 
Donald Trump will be extremely disappointed
if h�?https://t.co/s7LyiVOphr",-2,-1,0,145,1,0.0413793103448
7.22e+17,2017/11/14 20:39,[u'wack'],0,0,Christian Sautter,217,50,"Hollywood, Los Angeles",211,None,None,Tuesday USA. Sessions bullshits Congress again. Another mass shooting at a school. And R's are smashing Keurigs to defend pedophilia. #wack,-2,-1,0,139,0,0.0719424460432
328883853.0,2017/11/14 20:39,[],0,0,William Cannon,382,389,Los Angeles,1010,None,None,Oh look...another mass shooting...at an elementary school. I’m so glad that we get to have our well regulated milit�?https://t.co/nOazqklwSe,-2,-1,0,143,1,0.027972027972
3197771592.0,2017/11/14 20:36,[],41,152,MADAME,117,41483,"Los Angeles, CA",23880,None,None,California has the strictest gun laws in the country and they didn’t even stop the mass shooting in Northern Califo�?https://t.co/SKN702mMnP,-2,-1,0,143,1,0.0559440559441
248771232.0,2017/11/14 20:36,[],0,0,Lorenzo Bugarin,181,102,"Los Angeles, CA",10119,None,None,"Oh my god! Another mass fucking shooting. Please, oh please tell me that the poor innocent guns are... https://t.co/hqBPj4TBU2",-2,-1,1,126,0,0.0634920634921
730124204.0,2017/11/14 20:34,[],134,228,Marina Preciado,277,31643,"Los Angeles, CA",58994,None,None,"Yet another mass shooting AND once again, at an elementary school. So @realDonaldTrump, is it time to talk about gu�?https://t.co/40KWmanGJ3",-1,-1,0,141,1,0.0780141843972
2587768189.0,2017/11/14 20:33,[],0,0,Francisco Castro,1159,448,"Los Angeles, CA",16886,None,None,"@NPR Another one on @realDonaldTrump's watch!!! 

But what do Americans expect? @NRA bought the TRAITOR @POTUS. He�?https://t.co/V315bzJJeb",-2,-1,3,140,2,0.192857142857
107448541.0,2017/11/14 20:29,[u'evergreentweet'],0,2,William Salyers,806,3502,"North Hollywood, United States",5866,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,There's been another mass shooting. #evergreentweet,-1,1,0,51,0,0.0196078431373
2587768189.0,2017/11/14 20:28,[],0,1,Francisco Castro,1159,448,"Los Angeles, CA",16886,None,None,"Another mass shooting, @WhiteHouse/@POTUS/@GOP/@DNC. With assault rifle. ANOTHER ONE!!! https://t.co/5iBQQjg8eQ",-2,-1,3,111,0,0.261261261261
316208642.0,2017/11/14 20:14,[],0,0,KB,699,387,"Los Angeles, CA",74288,None,None,@BuzzFeedNews It's not random when almost every mass shooting begins with this. https://t.co/jQscVApauj,-1,-1,0,103,0,0.0679611650485
20504396.0,2017/11/14 20:14,[],0,1,JT,268,6640,Los Angeles,11706,None,None,It’s too soon to talk about gun reform since the latest shooting happened this morning at an elementary school. It’�?https://t.co/e433329ec8,-1,-1,0,145,1,0.0137931034483
18775412.0,2017/11/14 20:13,[],0,0,Dennis DePew,3808,1189,Los Angeles/Native Californian,27204,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"At least 5 people are dead following shootings at multiple locations in Tehama County, including an elementary scho�?https://t.co/5gIFl2ZmuI",-1,-1,0,141,1,0.0496453900709
2352546229.0,2017/11/14 20:11,[],0,13,will,213,246,"Los Angeles, CA",364,None,None,"I’m still finishing up my thoughts and prayers from the last mass shooting, though... https://t.co/bO5O0cspwI",-1,-1,0,111,0,0.036036036036
11462742.0,2017/11/14 20:04,[],0,2,BOB,4358,2262,LONDON AND LA,166772,None,None,"There has been a mass shooting in California, but all indications are the attacker is white so nothing to be concerned about",-2,-1,0,124,0,0.0161290322581
8.43e+17,2017/11/14 20:03,[],0,1,OD Action,463,1049,"Los Angeles, CA",3833,None,None,BREAKING: Multiple Children Shot in Mass Shooting at Elementary School https://t.co/yqpppXec4C,-1,-1,0,94,0,0.18085106383
21358493.0,2017/11/14 20:03,[],19,158,Robert Kazinsky,529,104683,Los Angeles,4616,None,None,"Another senseless mass shooting, this time a school amongst other targets. How bad does it have to get before 2nd a�?https://t.co/V3v7gzW9Q1",-2,-1,0,141,1,0.0354609929078
281835831.0,2017/11/14 20:02,[],0,1,Kendra St.Clair,73,152,"Los Angeles, CA",15677,None,None,"Another mass shooting, another domestic abuser wielding the gun. Almost like male violence is the real issue here.",-2,-1,0,114,0,0.0175438596491
8.18e+17,2017/11/14 20:02,[],0,0,Let's Be Treasonable,21,16,"Los Angeles, CA",852,None,None,PRO-TIP - If you find it difficult to recall which mass shooting is the one we’re allowed to talk about as justific�?https://t.co/UB91pqFNJW,-1,-1,0,143,1,0.0909090909091
14200447.0,2017/11/14 20:01,[],0,1,Shane Ross,119,6611,Los Angeles,45444,None,None,"Another mass shooting at a school.  DAMMIT.  Heart goes out to the parents and loved ones.

And again, NOTHING will�?https://t.co/i9AFRtAt1J",-1,-1,0,141,1,0.148936170213
43835513.0,2017/11/14 19:59,[],1,0,Erick Galindo,1083,1093,"Los Angeles, CA",4853,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"Another day, another mass shooting. Elementary school in Nor Cal. Guns don't kill people, people kill people. So ho�?https://t.co/EXgP5gocDB",-1,-1,0,141,1,0.0780141843972
15805105.0,2017/11/14 19:51,[],0,0,Tony Ross,624,592,"Hollywood, CA",14507,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/1927193c57f35d51.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.3959042, 34.075963], [-118.3433861, 34.075963], [-118.3433861, 34.098056], [-118.3959042, 34.098056]]]), contained_within=[], full_name=u'West Hollywood, CA', attributes={}, id=u'1927193c57f35d51', name=u'West Hollywood')",None,"And there was just another mass shooting at a school in NorCal. Jeez!
 https://t.co/ZYNEXOrKJZ",-1,-1,1,94,0,0.13829787234
7.83e+17,2017/11/14 19:49,[],0,0,lily,188,54,"Los Angeles, CA",5668,None,None,"another week, another mass shooting. shuddering tbh",-1,1,0,51,0,0.0
9960702.0,2017/11/14 19:47,[],0,0,Schu,384,132,"Camarillo, CA",21832,None,None,"Another day, Another mass shooting. Gotta love these United States. *sigh* :(",-1,1,0,77,0,0.0649350649351
3038749196.0,2017/11/14 19:45,[],0,3,Burke Van Camp,862,141,Los Angeles,17170,None,None,@latimes Fuckin' A man.. 🤦🏻‍♂�?Can we go one week without a mass shooting please...? Is that too much to ask?,-2,-1,0,120,3,0.0333333333333
357043421.0,2017/11/14 19:37,[],0,0,Venita Ozols-Graham,1556,1136,Los Angeles,2089,None,None,BREAKING: Multiple Children Shot in Mass Shooting at Elementary School https://t.co/2WMNYMd7hV,-1,-1,0,94,0,0.223404255319
419968824.0,2017/11/14 19:32,[],0,0,Karina,334,161,Los Angeles,6296,None,None,"My daily tweet: 

When is sensible gun reform going to be a priority, @congressdotgov? 

When the next mass shootin�?https://t.co/iKX6FmbNaK",-2,-1,0,141,2,0.0567375886525
21065158.0,2017/11/14 19:31,[],0,11,Brad Warner,175,9290,"Los Angeles, CA",4772,None,None,@benshapiro Another Second Amendment victory. I'm sorry. A close friend lost several family members in a mass shoot�?https://t.co/Y7Rxe1xND6,-2,-1,0,141,1,0.063829787234
393601278.0,2017/11/14 19:31,[],0,2,R. Charles Wilkerson,800,244,"Burbank, CA",5061,None,None,"@pjrust32 @BillOReilly You’re literally in the process of trolling me? Also, ANOTHER MASS SHOOTING AT AN ELEMENTARY�?https://t.co/3cLrBC2ChC",-2,-1,0,143,2,0.300699300699
330119492.0,2017/11/14 19:21,[],0,1,DesieSpeaks,471,280,United States,6536,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,Why does it seem recently that practically every week I have to give my condolences to victims of mass shootings? T�?https://t.co/TuoSpcvqfW,-2,-1,0,141,2,0.0425531914894
12444132.0,2017/11/14 19:20,[],1,1,Area Man,440,358,Los Angeles,7044,None,None,"Another day, another doll... mass shooting at an elementary school/church/concert",-1,1,0,81,0,0.0123456790123
707489852.0,2017/11/14 19:20,[u'TehamaCounty'],1,2,Armina LaManna,472,483,"Glendale, CA",5296,None,None,There was another mass shooting at an ELEMENTARY SCHOOL in #TehamaCounty! We are sick. Americans are sick. There is�?https://t.co/RIlvE0fhiT,-2,-1,1,141,1,0.184397163121
38992400.0,2017/11/14 19:16,[],0,1,(((Robert Goldberg))),289,195,"Los Angeles, CA",11789,None,None,"@foodlover1958 @MicahGrimes By the federal government's definition (a shooter selects victims ""somewhat indiscrimin�?https://t.co/6z8ohN3TzF",-1,-1,0,141,1,0.0425531914894
393601278.0,2017/11/14 19:09,[],0,0,R. Charles Wilkerson,800,244,"Burbank, CA",5061,None,None,"@SteveGatlin1 @FoxNews If your Children or Grand Children we’re in that school or laying dead on a ground, would yo�?https://t.co/Cx3IHPfQZQ",-1,-1,0,143,1,0.104895104895
18401053.0,2017/11/14 19:03,[],0,1,Franck Tabouring,424,400,"Los Angeles, CA",6507,None,None,Another mass shooting. @gop: Thoughts &amp; prayers. @TheDemocrats: Thoughts &amp; prayers. @NRA: Victory. Fuck. Them. All.,-2,-1,0,123,0,0.0975609756098
22229942.0,2017/11/14 19:02,[],0,1,susie mcdonnell,1888,1823,Los Angeles,14540,None,None,School children being airlifted to hospitals after another mass shooting https://t.co/5TEcSdvHao,-1,-1,0,96,0,0.0520833333333
17262487.0,2017/11/14 19:01,[],0,4,phillipkeene,573,5272,los angeles,9866,None,None,Multiple Children Were Just Shot In Mass Shooting At Elementary School https://t.co/xDFWknCiTC via @OccupyDemocrats,-1,-1,0,115,0,0.165217391304
2594355852.0,2017/11/14 19:01,[],0,1,Alice Herring,481,338,"Los Angeles, CA",25048,None,None,Laughing at a mass shooting is fucking hideous https://t.co/A9ni3BnKNb,-2,-1,0,70,0,0.0714285714286
393601278.0,2017/11/14 18:59,[],0,0,R. Charles Wilkerson,800,244,"Burbank, CA",5061,None,None,"@SteveGatlin1 @FoxNews You’re an ass, how about you stop deflecting, and focus on the one issue at hand. We can lea�?https://t.co/Fdc90RNH2P",0,1,0,143,1,0.0769230769231
3167578985.0,2017/11/14 18:57,[],0,0,TweetsFromtheEdge,702,240,Los Angeles,4170,None,None,Reset the clock on days without a mass shooting.,-1,1,0,48,0,0.0208333333333
393601278.0,2017/11/14 18:49,"[u'NRA', u'Dems']",0,0,R. Charles Wilkerson,800,244,"Burbank, CA",5061,None,None,ANOTHER MASS SHOOTING AT AN ELEMENTARY SCHOOL! What the hell is wrong with us?!!!  This has to stop! #NRA #Dems�?https://t.co/hrbnif8KZh,-2,-1,5,137,2,0.343065693431
2817955130.0,2017/11/14 18:49,[],0,1,Dmitry Zotman,169,57,"Los Angeles, CA",1028,None,None,Only 3 shot dead in CA this morning. Doesn't technically count as a mass shooting i'm pretty sure. This means we ca�?https://t.co/GTmBKtmLB2,-2,-1,0,141,1,0.0780141843972
18964252.0,2017/11/14 18:49,[],0,1,rob hoffman,899,73971,LA,7563,None,None,"Guys, it’s too soon to be talking about this mass shooting. Show some respect! https://t.co/nI2uFlKMo7",-2,-1,1,104,0,0.0576923076923
50314336.0,2017/11/14 18:48,[],0,0,Tooty Pang,1325,587,Sunny LA,21572,None,None,"Another mass murder, brought to you again by the @NRA (who else profits from death?) https://t.co/th4p1bLyMq",-2,-1,0,108,1,0.0555555555556
404615800.0,2017/11/14 18:45,[u'RanchoTehama'],0,0,Kenneth Moultry,1425,1530,"Los Angeles, CA.",13620,None,None,"BREAKING:  Another mass shooting, this time at a #RanchoTehama (CA) elementary school.  Multiple deaths/injuries.",-1,-1,0,113,0,0.12389380531
8.43e+17,2017/11/14 18:38,[],0,1,OD Action,463,1049,"Los Angeles, CA",3833,None,None,BREAKING: A tragic scene unfolded this morning in Northern California. https://t.co/saGCWvLQzR,-1,-1,0,94,0,0.18085106383
2279599783.0,2017/11/14 18:37,[],0,0,jbk14mv10,86,64,"Mar Vista, Los Angeles",7902,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"Another day, another mass shooting in the US. At a school again. But the US doesn’t have a gun problem...🙄😐😡😢 https://t.co/CdwzXx77Hn",-2,-1,0,147,0,0.0680272108844
19444754.0,2017/11/14 18:29,[u'thoughtsandprayers'],1,0,Simon Thompson,5408,6416,"Los Angeles, CA",49118,None,None,"Another week, another mass shooting, zero action, more #thoughtsandprayers. Horrendous. https://t.co/eCh7sKcaV9",-1,-1,0,111,0,0.045045045045
17072387.0,2017/11/14 18:15,[],1,1,gailborges,2680,2067,Los Angeles,53962,None,None,@radiochick841 @GOP ANOTHER MASS SHOOTING????!!!!!!!!!!!!!,-1,-1,13,58,4,0.379310344828
2336949294.0,2017/11/14 16:00,[u'LookingForNews'],0,0,JUST PURE INFORMATION,688,8304,"Los Angeles, CA",624593,None,None,"@monitor_sur @washingtonpost #LookingForNews.&gt;&gt; WASHINGTON POST After a mass shooting, there is no easy answer ... https://t.co/LV4KCoWuli",-1,-1,0,144,0,0.159722222222
8.58e+17,2017/11/14 5:49,"[u'Baptist', u'Church', u'SutherlandSprings', u'Texas']",5,8,Breaking News,6174,52423,"Los Angeles, CA",50797,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"After a mass shooting, the First #Baptist #Church of #SutherlandSprings, #Texas, has been turned into a memorial, c�?https://t.co/QJEG1i9S1C",0,-1,0,141,1,0.0921985815603
31469390.0,2017/11/14 4:27,[],0,0,Eric Devezin,210,5627,Los Angeles,71968,None,None,Texas church turned into a memorial after mass shooting https://t.co/MoxEa9z9lP,0,-1,0,79,0,0.0506329113924
325348499.0,2017/11/14 3:58,[],0,0,Kelmin Jones,598,291,Los Angeles,4441,None,None,Hotel Where Las Vegas Gunman Carried Out Attack Is Laying Off Employees After Mass Shooting https://t.co/C1CIm0YBzn,0,-1,0,115,0,0.173913043478
74634820.0,2017/11/14 0:35,[],0,0,i,1302,283,Los Angeles,6465,None,None,@pacelattin Before he pulls off the mass shooting at an Apple store after he kills his parents?  Agreed.,-1,-1,0,104,1,0.0288461538462
25377589.0,2017/11/13 23:50,[],0,0,Terry McCarty,2181,1740,"Canoga Park, CA",190707,None,None,Hotel Where Las Vegas Gunman Carried Out Attack Is Laying Off Employees After Mass Shooting https://t.co/c47DzdvPUR via @YahooNews,0,-1,0,130,0,0.161538461538
259783897.0,2017/11/13 23:44,[],0,0,Sean Stronger,624,425,West Hollywood,2708,None,None,I refresh my feed all day waiting to see the next person charged wih sexual harassment or a mass shooting. 2017 has�?https://t.co/LCIKidmpf3,-1,1,0,141,1,0.0354609929078
8.16e+17,2017/11/13 23:18,[],0,0,All City News Online,0,21,"Los Angeles, CA",17538,None,None,"Texas church survivors, supporters gather 1 week after mass shooting https://t.co/NMmZFMhNwa https://t.co/yRuumqRkJ2",0,-1,0,116,0,0.0862068965517
49240918.0,2017/11/13 21:37,[],0,1,Dumb Luck Nick,635,1299,"Los Angeles, CA",11126,None,None,@intialsarebs I totally agree on the last part. However the harder we make it for mass murderers to obtain semi aut�?https://t.co/ajfLvPdFoU,0,1,0,141,1,0.0425531914894
905124128.0,2017/11/13 20:50,[],0,0,MIKE,467,642,LA,49588,None,None,They’re too busy subscribing to gun magazines to plan their next mass shooting https://t.co/56crn9s5Wz,-1,-1,0,104,0,0.0192307692308
21692094.0,2017/11/13 18:22,[],0,2,Joe Mozingo,323,1069,Los Angeles,1033,None,None,"So true, increasingly hard to justify this, especially in small towns: Covering a Mass Shooting, Adding to the Pain https://t.co/027I7BWIah",-1,-1,0,139,0,0.0719424460432
393586019.0,2017/11/13 17:32,[u'travel'],0,0,NervousTraveler,1174,1622,"Los Angeles, CA",71546,None,None,Las Vegas tourism reeling from mass shooting https://t.co/6Rsu4JORE1 #travel,0,-1,0,76,0,0.0921052631579
2276847000.0,2017/11/13 16:37,[],0,0,Soulfare,593,750,Los Angeles,9852,None,None,America’s Mass Shooting Problem Is A Domestic Violence Problem https://t.co/mS4rj7r0O9,0,-1,0,88,0,0.125
47107095.0,2017/11/13 16:00,[],1,0,Iain Padley,289,152,"Los Angeles, CA",328,None,None,".@OfficeMax These aren't aging well at your Appleton, WI store. Guns aren't toys and every mass shooting in the US�?https://t.co/7O0J3WzFpq",0,-1,0,140,1,0.0928571428571
31638920.0,2017/11/13 15:15,[],0,0,Denise Marie,418,593,Los Angeles,22504,None,None,America’s Mass Shooting Problem Is a Domestic Violence Problem https://t.co/pFn1hspFw8,0,-1,0,88,0,0.113636363636
73194083.0,2017/11/13 14:03,[],0,0,Maria Teresa Sarabia,1478,1556,"Los Angeles, California",81824,None,None,"Texas church turned into a memorial after mass shooting
https://t.co/KXbMSRFgih",0,-1,0,79,0,0.0886075949367
8.58e+17,2017/11/13 13:25,"[u'Texas', u'memorial']",3,5,Breaking News,6174,52423,"Los Angeles, CA",50797,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,#Texas mass shooting church transformed into haunting #memorial https://t.co/BZUQlIJJOF @newnewspage,0,-1,0,100,0,0.1
65109514.0,2017/11/13 12:59,[],0,0,Global Issues Web,2420,142218,"Los Angeles, California, USA",446764,None,None,Texas mass shooting church transformed into haunting memorial https://t.co/QeeheYiNTz https://t.co/Y43o6Vw3py,0,-1,0,109,0,0.0642201834862
2967808004.0,2017/11/13 12:12,[],0,0,Brody,35,46,los angeles,39871,None,None,Texas church turned into a memorial for first service after mass shooting https://t.co/XhNa5d5b0N https://t.co/z2SerVbDNj,0,-1,0,121,0,0.0661157024793
22235632.0,2017/11/13 11:01,[],0,0,Jan Kimbrough,3593,1617,Los Angeles,23341,None,None,America's Mass Shooting Problem Is A Domestic Violence Problem https://t.co/ULla2SDYuV,0,-1,0,86,0,0.174418604651
49240918.0,2017/11/13 7:52,[],0,1,Dumb Luck Nick,635,1299,"Los Angeles, CA",11126,None,None,@rujimly @politico @Cernovich What job do you need that tool for other than performing a mass shooting? I'll wait p�?https://t.co/c6fbryQoRh,-1,-1,0,141,2,0.0354609929078
2990525540.0,2017/11/13 6:09,"[u'insurance', u'tech']",0,0,Insure Linked,1352,1695,"Los Angeles, CA",4318,None,None,Insures Face Potential $1 Billion in Claims for Las Vegas Mass Shooting https://t.co/7oiDGi7sTl #insurance #tech,0,-1,0,112,0,0.107142857143
238140291.0,2017/11/13 5:54,[],1,2,MJ,682,675,"Los Angeles, CA",9985,None,None,"Just played this new game called ""Is that noise a mass shooting or fireworks from tree lighting ceremony?"" for the second time this weekend",-1,-1,0,139,1,0.0143884892086
17186905.0,2017/11/13 5:20,[],0,0,grace wyler,3249,4795,"Los Angeles, CA",14303,None,None,"First Baptist Church holds first Sunday service since mass shooting, opens building up as memorial to 26 people kil�?https://t.co/JiSGKBdiKb",0,-1,0,141,1,0.0709219858156
55218049.0,2017/11/13 4:11,[],0,0,Los Angeles Now,24,6407,Los Angeles,324996,None,None,Fundraiser to help Las Vegas mass shooting victims held at Villa Park restaurant https://t.co/NfvEelQOPZ,0,-1,0,104,0,0.105769230769
234113716.0,2017/11/13 1:10,[],0,1,Vox neminis,411,589,"Los Angeles, CA",1371,None,None,"@ddiamond ""If I’m killed in a mass shooting, I hope those close to me reevaluate the standard liberal gun policy po�?https://t.co/QpscujASGn",-1,-1,0,143,1,0.048951048951
101451370.0,2017/11/13 0:57,[],0,0,Bernie Leinfelder,945,309,Los Angeles,12657,None,None,America's mass shooting problem is a domestic violence problem https://t.co/WZuSCc2erE via @HuffPost,0,-1,0,100,0,0.08
1113295428.0,2017/11/13 0:53,[],0,0,amy grey,328,354,toluca lake california,554,None,None,America's mass shooting problem is a domestic violence problem https://t.co/oo3vwCBWwD via @HuffPost,0,-1,0,100,0,0.07
8.51e+17,2017/11/12 23:10,[],0,0,CA Process Service,4995,666,"Los Angeles, CA",65673,None,None,One week later: Texas church members gather for first Sunday service after mass shooting https://t.co/RKfR2X6ZRA https://t.co/9AwG7KSFcQ,0,-1,0,137,0,0.116788321168
316158528.0,2017/11/12 23:05,[],0,1,RedDonnaAnn,286,78,Los Angeles,2777,None,None,"@shannonrwatts Four or more equals a mass shooting. Almost all mass shooters are white, male, domestic abusers. Sad�?https://t.co/NXkV91tlWk",-1,-1,0,141,1,0.0496453900709
8.16e+17,2017/11/12 23:02,[],0,0,All City News Online,0,21,"Los Angeles, CA",17538,None,None,"Texas church survivors, supporters gather one week after mass shooting https://t.co/wJUZiScPke https://t.co/vjOweeRxrh",0,-1,0,118,0,0.0677966101695
320980540.0,2017/11/12 23:00,[],0,0,Annie Woodard,2057,1481,Santa Monica,33086,None,None,America's mass shooting problem is a domestic violence problem https://t.co/MxKiexXkCi via @HuffPost,0,-1,0,100,0,0.07
26873143.0,2017/11/12 22:54,[],0,0,Thomas Savino,1170,31873,"Burbank, CA - USA",24861,None,None,"@SenJohnThune, let's see.  We have yet to see THIS week's mass shooting.  Your 'GET SMALL' advice didn't work too w�?https://t.co/ellYYQR0Dg",-1,-1,0,141,1,0.156028368794
8.3e+17,2017/11/12 22:52,[],0,2,kat from los angeles,190,152,"Los Angeles, CA",5248,None,None,i'm just talking about how often the first explanation after a white man commits a mass shooting is that he was a l�?https://t.co/hLNm0MF9sX,-1,-1,0,141,1,0.0354609929078
533051600.0,2017/11/12 22:39,[],0,0,The Fabulous Chicana,4364,1083,"Santa Monica, CA",8392,None,None,America's Mass Shooting Problem Is A Domestic Violence Problem | HuffPost https://t.co/NY34ZMOZCF,0,-1,0,97,0,0.19587628866
